cell_id,dim1,dim2,dim3,library,phase,fucci_time_hrs
cell_799690,0.15405492,0.96489346,-0.21271515,Fibroblast,G1,
cell_800728,-0.17904104,0.8117291,-0.5559141,Fibroblast,G1-G0 transition,
cell_802784,-0.3002613,0.94997656,0.0859511999999999,Fibroblast,G1-G0 transition,
cell_803467,-0.98264056,-0.112647705,-0.14740378,Fibroblast,G0,
cell_806454,-0.30230215,-0.84606594,-0.4390738,Fibroblast,G0,
cell_807605,-0.98797745,-0.14308710000000002,0.058536116,Fibroblast,G0,
cell_809937,-0.6947142,0.17000163,-0.6989074000000001,Fibroblast,G0,
cell_810171,-0.93682605,-0.34969320000000004,0.008456537,Fibroblast,G0,
cell_810932,0.22935404,-0.8218799999999999,0.5214499,Fibroblast,G2M,
cell_811109,-0.9647189,0.20283695,0.16785364,Fibroblast,G0,
cell_817038,-0.5208168,0.41180778,0.74777275,Fibroblast,G1-G0 transition,
cell_817365,0.22426948,0.33625376,0.91467845,Fibroblast,G1,
cell_819744,-0.7814445,0.18083262,-0.59719694,Fibroblast,G0,
cell_820569,0.60773164,-0.60533005,0.51404047,Fibroblast,G2M,
cell_821420,-0.9225225,-0.18014008,-0.3413237,Fibroblast,G0,
cell_822791,0.91529423,-0.402072,-0.023970248,Fibroblast,G2M,
cell_824731,-0.21579778,0.8638286000000001,0.45522678,Fibroblast,G1-G0 transition,
cell_826510,-0.40695438,-0.08242753,0.90972173,Fibroblast,G1,
cell_829500,-0.765491,-0.11247189,-0.63354045,Fibroblast,G0,
cell_829506,-0.5937498000000001,0.43941176,0.674076,Fibroblast,G1-G0 transition,
cell_829813,-0.46878737,-0.113158256,-0.8760328000000002,Fibroblast,G0,
cell_830020,-0.85517853,0.49334598,0.15899494,Fibroblast,G1-G0 transition,
cell_831392,-0.41037467,0.23052262,0.88229924,Fibroblast,G1,
cell_837522,0.8044393,-0.47722992,0.35373572,Fibroblast,G2M,
cell_837717,-0.13940558,0.58812827,0.7966625,Fibroblast,G1-G0 transition,
cell_838099,0.7835908,0.22234246,-0.5801286,Fibroblast,S,
cell_838169,0.81212306,-0.28789726,-0.5075148,Fibroblast,S,
cell_839194,0.07039934,0.9953038000000001,-0.066439934,Fibroblast,G1-G0 transition,
cell_839800,0.95351654,-0.27308348,-0.1274032,Fibroblast,S,
cell_840685,-0.3752693,-0.6582571,-0.6525876,Fibroblast,G0,
cell_840786,-0.8006531,-0.40520772,-0.44131774,Fibroblast,G0,
cell_843028,-0.9338692,0.1700013,-0.31462336,Fibroblast,G0,
cell_844134,0.19925494,0.16342491,0.9662245,Fibroblast,G1,
cell_845959,0.42209430000000003,-0.7057533,0.5689890999999999,Fibroblast,G2M,
cell_846422,-0.88854396,0.25488585,-0.38147467,Fibroblast,G0,
cell_846812,0.9724461,-0.23290595,0.010163449,Fibroblast,S,
cell_847734,0.20644648,0.5909175999999999,-0.7798693,Fibroblast,G1,
cell_848039,-0.564725,-0.37229887,-0.7365318000000001,Fibroblast,G0,
cell_849495,-0.55081993,-0.754402,-0.35703635,Fibroblast,G0,
cell_852203,-0.5617464,0.77900153,-0.2785634,Fibroblast,G0,
cell_852569,0.08455896,0.51306176,0.8541764000000001,Fibroblast,G1,
cell_852845,-0.94053125,0.017278647,-0.33926737,Fibroblast,G0,
cell_853225,0.4373294,0.3937374,-0.8085255,Fibroblast,G1,
cell_853858,0.13778062,-0.10419981,0.9849664,Fibroblast,G1,
cell_854345,-0.41085377,-0.7080604,-0.5743254,Fibroblast,G0,
cell_856252,-0.36098182,0.8163924,-0.45077208,Fibroblast,G0,
cell_857738,0.83366525,-0.45933327,-0.30661908,Fibroblast,S,
cell_857754,-0.4533622000000001,0.80933374,0.37341863,Fibroblast,G1-G0 transition,
cell_860905,0.38842788,0.022283042000000003,-0.92120963,Fibroblast,G1,
cell_862304,-0.5815551,-0.107469164,-0.80637723,Fibroblast,G0,
cell_864510,-0.9898781999999999,-0.060449567,-0.12840222,Fibroblast,G0,
cell_866344,0.8729229,0.16151641,-0.46034524,Fibroblast,S,
cell_866841,-0.63667667,0.7711164,0.0047290735,Fibroblast,G1-G0 transition,
cell_868924,-0.88980895,0.42512435,0.1658593,Fibroblast,G1-G0 transition,
cell_872560,0.5355726,-0.81874394,0.20693089,Fibroblast,G2M,
cell_873831,0.95959234,-0.2519616,-0.12529163,Fibroblast,S,
cell_874825,-0.7532493,-0.07711392,-0.6531991,Fibroblast,G0,
cell_879784,-0.6288336999999999,-0.7401479999999999,-0.23822035,Fibroblast,G0,
cell_880583,-0.51835614,-0.5015399,-0.6926504,Fibroblast,G0,
cell_881624,-0.34087459999999997,0.07637814,-0.93700105,Fibroblast,G0,
cell_883699,-0.37258378,0.4814877,0.7933164,Fibroblast,G1-G0 transition,
cell_884530,0.9310417,0.30526438,-0.19993751,Fibroblast,S,
cell_884602,0.52277106,-0.73239774,0.43623826,Fibroblast,G2M,
cell_884680,0.06277957,0.55943054,0.82649636,Fibroblast,G1,
cell_887027,-0.22124492,0.76046675,0.6105251,Fibroblast,G1-G0 transition,
cell_887245,-0.87535834,0.4162156,-0.24599245,Fibroblast,G0,
cell_887854,-0.4879769000000001,0.40497136,0.77322495,Fibroblast,G1-G0 transition,
cell_888452,0.11973638,0.5977201,-0.79271317,Fibroblast,G1,
cell_888479,-0.8109850000000001,-0.13111632,-0.5701857,Fibroblast,G0,
cell_891892,-0.5665060000000001,0.8032749,0.18390279999999998,Fibroblast,G0,
cell_892421,0.86069274,-0.13879032,-0.48984197,Fibroblast,S,
cell_892789,0.26333937,0.50176424,0.8239448,Fibroblast,G1,
cell_893660,0.38795918,0.77700055,-0.4957398,Fibroblast,S,
cell_895155,0.96802354,-0.21886484,-0.12259076,Fibroblast,S,
cell_896018,0.63321376,-0.7145189000000001,0.29749474,Fibroblast,G2M,
cell_896464,0.95910776,0.23611046,0.15609029,Fibroblast,S,
cell_897493,-0.11947747,0.61268836,0.7812414000000001,Fibroblast,G1-G0 transition,
cell_898837,-0.8655428,-0.2677906,-0.42323032,Fibroblast,G0,
cell_899175,-0.25180694,-0.86571646,-0.43258329999999995,Fibroblast,G0,
cell_899863,-0.45775545,-0.6599187,-0.5957913,Fibroblast,G0,
cell_902185,0.9844665000000001,-0.04574535,-0.16950811,Fibroblast,S,
cell_903254,0.9983153,-0.020522995,0.05427414,Fibroblast,S,
cell_903683,0.3344989,0.7654199,-0.5497662,Fibroblast,G1,
cell_904306,-0.4294114000000001,0.86709213,-0.25250167,Fibroblast,G1-G0 transition,
cell_906657,0.9067259,-0.33366640000000003,-0.25790483,Fibroblast,S,
cell_906665,-0.65265787,-0.35900623,-0.6671973000000001,Fibroblast,G0,
cell_910034,0.5106004,-0.64683914,0.56646824,Fibroblast,G2M,
cell_910578,-0.7530701999999999,-0.29253429999999997,-0.58932936,Fibroblast,G0,
cell_912415,-0.2819156,0.94199646,-0.18211633,Fibroblast,G1-G0 transition,
cell_914202,-0.859625,0.510532,-0.020048922,Fibroblast,G0,
cell_916157,0.078233115,0.6208599,0.78000796,Fibroblast,G1,
cell_918230,-0.26886252,0.29752344,0.9160746999999999,Fibroblast,G1,
cell_922643,0.28627238,-0.8246359000000001,0.48787659999999994,Fibroblast,G2M,
cell_922808,0.9426880999999999,-0.16980156,-0.28723988,Fibroblast,S,
cell_923519,-0.20376256,0.8998212,-0.3857491,Fibroblast,G1-G0 transition,
cell_942097,0.54557943,-0.6841158,0.484075,Fibroblast,G2M,
cell_942751,-0.7214351,-0.5116016,-0.46668518,Fibroblast,G0,
cell_942935,-0.44929713,-0.41261210000000004,-0.79239094,Fibroblast,G0,
cell_943625,-0.8047434,-0.45706475,-0.37878728,Fibroblast,G0,
cell_944198,-0.5165339,-0.71685296,-0.4683102,Fibroblast,G0,
cell_945141,-0.26022097,0.1201163,0.9580485999999999,Fibroblast,G1,
cell_945665,-0.85437495,0.45803833,-0.24544717,Fibroblast,G0,
cell_947587,-0.7639815999999999,-0.52409416,-0.37637413,Fibroblast,G0,
cell_947620,0.4566207000000001,0.62591213,0.6322431,Fibroblast,S,
cell_948196,-0.87248546,-0.48816583,-0.021523133,Fibroblast,G0,
cell_951514,0.83101475,-0.53503054,0.15217352,Fibroblast,G2M,
cell_954595,0.83746177,-0.47720158,-0.26633888,Fibroblast,S,
cell_961461,-0.74384403,-0.11390923,-0.6585746,Fibroblast,G0,
cell_962997,-0.6711259,-0.70492315,-0.22950707,Fibroblast,G0,
cell_963717,0.08549845,-0.15547024,0.98413366,Fibroblast,G1,
cell_965770,-0.34402394,-0.46807158,-0.81397575,Fibroblast,G0,
cell_966474,-0.83302605,-0.54800487,0.07588331,Fibroblast,G0,
cell_967502,0.29310426,-0.6207539000000001,0.72715497,Fibroblast,G2M,
cell_967765,-0.4370701,-0.60105366,-0.6691071,Fibroblast,G0,
cell_968832,0.36340955,0.00926574,0.93158346,Fibroblast,G1,
cell_969502,0.7750673,-0.27141740000000003,-0.5706166,Fibroblast,S,
cell_971026,-0.97002155,-0.082710445,-0.22851026,Fibroblast,G0,
cell_973095,0.12272428,-0.086140916,0.9886954,Fibroblast,G1,
cell_975592,0.58407474,0.75040567,-0.30943185,Fibroblast,S,
cell_978934,0.06167481,0.77142376,-0.6333259,Fibroblast,G1,
cell_980680,0.78125787,-0.58542275,0.21660158,Fibroblast,G2M,
cell_980939,-0.67086077,0.7091843000000001,-0.21680288,Fibroblast,G0,
cell_985402,0.8046842,-0.27028355,-0.5286114000000001,Fibroblast,S,
cell_986889,0.6863087,0.008676771,-0.72725856,Fibroblast,S,
cell_987195,0.26056194,0.96321523,0.06575732,Fibroblast,G1,
cell_988081,-0.6465644,-0.4679765,-0.60245526,Fibroblast,G0,
cell_989150,-0.45576629999999996,-0.5110049,-0.7288011,Fibroblast,G0,
cell_989438,-0.83012164,-0.55637264,0.03671024,Fibroblast,G0,
cell_990170,-0.6865536,0.6910919,-0.22591187,Fibroblast,G0,
cell_992872,-0.2240875,0.775234,0.5905904000000001,Fibroblast,G1-G0 transition,
cell_993197,0.03695887,0.99478656,-0.095046274,Fibroblast,G1-G0 transition,
cell_993681,0.42701998,-0.7497819,0.5054512999999999,Fibroblast,G2M,
cell_993952,-0.4097638,0.67705506,0.611302,Fibroblast,G1-G0 transition,
cell_994638,0.70501167,0.6838634,-0.18785451,Fibroblast,S,
cell_995438,0.49656597,-0.17276369,-0.8506321,Fibroblast,S,
cell_997636,-0.30194145,0.95317006,-0.017268343000000002,Fibroblast,G1-G0 transition,
cell_998646,0.45330909999999996,0.8503164000000001,-0.26734412,Fibroblast,S,
cell_998932,-0.9325588,0.32236508,-0.16252653,Fibroblast,G0,
cell_1001207,-0.72875035,-0.24852091,-0.6380912,Fibroblast,G0,
cell_1001544,-0.23787338,-0.7689951,-0.59334886,Fibroblast,G0,
cell_1003166,0.94330996,-0.31759940000000003,-0.09642033,Fibroblast,G2M,
cell_1003404,0.42073357,0.31966513,0.84899795,Fibroblast,G1,
cell_1003700,-0.10216277,0.6144184,-0.7823380999999999,Fibroblast,G1,
cell_1004644,-0.82423013,-0.47511932,-0.30806884,Fibroblast,G0,
cell_1006183,0.9032634,-0.21633512,0.3705595999999999,Fibroblast,G2M,
cell_1007082,0.37293094,0.7665314000000001,0.52283096,Fibroblast,G1,
cell_1008618,-0.6826089,0.7306272,0.015135796000000002,Fibroblast,G0,
cell_1009549,-0.83922607,0.33041507,-0.43188602,Fibroblast,G0,
cell_1012443,0.48872936,-0.8621498,0.13357073,Fibroblast,G2M,
cell_1012831,-0.6824129,-0.09319469,-0.72500163,Fibroblast,G0,
cell_1013143,-0.60728484,0.43927586,0.6619984,Fibroblast,G1-G0 transition,
cell_1013623,-0.751524,-0.6437424,-0.14424800000000002,Fibroblast,G0,
cell_1014244,0.8318456,0.5450271,-0.10477748,Fibroblast,S,
cell_1015874,-0.54794824,-0.52947384,-0.64761883,Fibroblast,G0,
cell_1018261,-0.8746103999999999,0.2073795,-0.43823558,Fibroblast,G0,
cell_1020882,-0.21907277,-0.76130223,-0.6102672,Fibroblast,G0,
cell_1021996,0.8838767,-0.36184883,0.29635707,Fibroblast,G2M,
cell_1023957,0.45891657,0.42192959999999996,0.7819022,Fibroblast,G1,
cell_1024127,-0.37460032,-0.5944276999999999,-0.7115689000000001,Fibroblast,G0,
cell_1025997,-0.75768185,0.5932890000000001,0.27189395,Fibroblast,G0,
cell_1027526,0.9945228000000002,-0.021206342000000003,0.10234582,Fibroblast,S,
cell_1028524,-0.5114547,-0.64405566,-0.5688641999999999,Fibroblast,G0,
cell_1031903,-0.6603439,-0.7313801999999999,-0.17037831,Fibroblast,G0,
cell_1033284,0.9442549000000001,-0.31521878,-0.094973214,Fibroblast,G2M,
cell_1034012,0.25992525,0.41452035,0.8721304,Fibroblast,G1,
cell_1038846,0.35096356,0.13626212,-0.9264216999999999,Fibroblast,G1,
cell_1040018,-0.40113553,-0.7786906,-0.48242226,Fibroblast,G0,
cell_1040320,0.43108127,-0.14164798,-0.8911256,Fibroblast,G1,
cell_1045385,-0.6058843,-0.36863095,-0.7049932,Fibroblast,G0,
cell_1046951,0.38456425,0.9114655999999999,0.14608483,Fibroblast,G1,
cell_1050204,0.3929763,-0.79898953,0.4551762,Fibroblast,G2M,
cell_1050290,-0.8923053,-0.28424403,-0.35070863,Fibroblast,G0,
cell_1051211,-0.6109215,-0.5564495,-0.56315094,Fibroblast,G0,
cell_1053022,-0.14973068,0.8342691999999999,0.53063685,Fibroblast,G1-G0 transition,
cell_1053227,-0.37296912,-0.4879734000000001,-0.7891616,Fibroblast,G0,
cell_1053711,0.8228589,-0.51626253,-0.23743688,Fibroblast,S,
cell_1056845,0.34973887,-0.7359444,0.5797142,Fibroblast,G2M,
cell_1059276,-0.71485275,0.69140834,0.104594566,Fibroblast,G0,
cell_1060413,-0.47786447,-0.3936019,-0.7853171,Fibroblast,G0,
cell_1061553,0.23422079,0.90011966,0.36732152,Fibroblast,G1,
cell_1064527,-0.42098704,-0.5219083999999999,-0.74187714,Fibroblast,G0,
cell_1064924,0.869798,0.33926809999999996,-0.35825765,Fibroblast,S,
cell_1068977,0.64513713,-0.74734604,0.15897112,Fibroblast,G2M,
cell_1072010,-0.56998104,-0.33068752,-0.75217503,Fibroblast,G0,
cell_1072083,-0.37486356,-0.84595793,-0.37925264,Fibroblast,G0,
cell_1072465,0.778146,-0.2517181,-0.57543606,Fibroblast,S,
cell_1075901,0.71556413,0.256919,-0.6495850000000001,Fibroblast,S,
cell_1078487,0.8715011,0.28667057,-0.39787659999999997,Fibroblast,S,
cell_1079345,0.51417965,0.60725814,0.605687,Fibroblast,S,
cell_1082793,-0.20721601,0.9262608,0.3148054,Fibroblast,G1-G0 transition,
cell_1083258,0.40694547,0.2643683,-0.8743595999999999,Fibroblast,G1,
cell_1083278,-0.26938817,0.959562,0.08167462,Fibroblast,G1-G0 transition,
cell_1084313,-0.09551372,0.18462841,0.9781562,Fibroblast,G1,
cell_1084869,0.41965193,-0.7446915,0.5189673,Fibroblast,G2M,
cell_1091087,-0.43539643,-0.8635818999999999,-0.25427592,Fibroblast,G0,
cell_1092760,-0.47833878,0.69757974,0.5334553000000001,Fibroblast,G1-G0 transition,
cell_1092763,-0.99502033,0.05318665,-0.0842958,Fibroblast,G0,
cell_1094154,0.07597334,0.7037880999999999,-0.7063359,Fibroblast,G1-G0 transition,
cell_1099208,-0.62352073,0.31700632,-0.7146531,Fibroblast,G0,
cell_1099530,-0.4963066,0.06363703,-0.8658119000000001,Fibroblast,G0,
cell_1100455,0.28676608,0.95563006,0.067353345,Fibroblast,G1,
cell_1100615,-0.30373058,0.15927671,-0.9393501,Fibroblast,G0,
cell_1101666,-0.44595826,0.25338364,0.85843927,Fibroblast,G1,
cell_1102182,0.03402848,0.276913,0.9602923000000001,Fibroblast,G1,
cell_1102897,-0.70827556,-0.589553,-0.3882952,Fibroblast,G0,
cell_1104332,-0.88475674,0.123436324,-0.44940959999999996,Fibroblast,G0,
cell_1106401,0.13611244,-0.018359056000000002,0.9905232,Fibroblast,G1,
cell_1108503,-0.17502725,0.9811486999999999,0.08193018,Fibroblast,G1-G0 transition,
cell_1110113,0.88555443,0.45776838,-0.07900387,Fibroblast,S,
cell_1111240,-0.7569709,0.4706434000000001,0.4533098,Fibroblast,G0,
cell_1112860,0.37863097,0.90832657,0.17771193,Fibroblast,S,
cell_1113449,-0.21208248,0.8652576,-0.45425817,Fibroblast,G1-G0 transition,
cell_1113713,-0.68847185,-0.54697955,-0.47625598,Fibroblast,G0,
cell_1116123,0.8253041999999999,0.45944315,-0.32830632,Fibroblast,S,
cell_1117291,0.8523965,-0.38768533,-0.35088503,Fibroblast,S,
cell_1119893,-0.78255033,-0.031790007,-0.62177527,Fibroblast,G0,
cell_1120673,-0.5721128000000001,0.8143096,-0.09791214,Fibroblast,G0,
cell_1122281,-0.8299598,-0.5329013000000001,-0.1648724999999999,Fibroblast,G0,
cell_1123917,-0.69826293,0.7120399000000001,0.07367380000000001,Fibroblast,G0,
cell_1125486,0.5097706,-0.6922619000000001,0.5107908,Fibroblast,G2M,
cell_1126482,0.94613373,0.2918092,-0.14027996,Fibroblast,S,
cell_1129357,-0.981693,-0.15860915,-0.105460554,Fibroblast,G0,
cell_1129663,0.7923174,-0.60953647,0.026428062000000002,Fibroblast,S,
cell_1131998,-0.8295497,0.5575972,0.030539462000000003,Fibroblast,G0,
cell_1133272,-0.26719573,0.9410879999999999,0.20726763,Fibroblast,G1-G0 transition,
cell_1133850,0.6826476,0.31392252,-0.6598824999999999,Fibroblast,G1,
cell_1134317,0.88266283,0.1639727,-0.44047594,Fibroblast,S,
cell_1141709,-0.40968072,-0.26261392,-0.8736107,Fibroblast,G0,
cell_1143468,-0.12134558,-0.3928855,0.91154593,Fibroblast,G1,
cell_1143836,0.47421047,0.8016958000000001,-0.36387932,Fibroblast,S,
cell_1147245,-0.36443317,-0.1672039,-0.91609573,Fibroblast,G0,
cell_1147271,-0.83144444,0.3821098,-0.40335134,Fibroblast,G0,
cell_1150627,-0.7850201,0.05442154,-0.61707497,Fibroblast,G0,
cell_1151227,-0.74489117,0.580314,0.32919964,Fibroblast,G0,
cell_1153187,-0.59284204,-0.48197734,-0.64516366,Fibroblast,G0,
cell_1153796,0.06533734,0.96736276,0.24482681,Fibroblast,G1,
cell_1155063,0.39452842,-0.7782180000000001,0.48859403,Fibroblast,G2M,
cell_1157549,0.97492033,-0.05840097,-0.21475504,Fibroblast,S,
cell_1157781,0.21260402,0.56885976,-0.7944798000000001,Fibroblast,G1,
cell_1159397,0.5135211,-0.73868525,0.43662378,Fibroblast,G2M,
cell_1159724,-0.44545415,0.8945018,-0.03790986,Fibroblast,G0,
cell_1160066,-0.8183541,-0.13324182,-0.55905545,Fibroblast,G1-G0 transition,
cell_1163934,0.9738885,-0.21534501,0.07188658,Fibroblast,S,
cell_1165480,0.4432527,-0.86462146,0.23655155,Fibroblast,G2M,
cell_1166756,0.97120357,-0.23282127,-0.050576027,Fibroblast,G2M,
cell_1168005,0.7361842,0.5880177,-0.33506396,Fibroblast,S,
cell_1170544,0.0025012046,0.5711096999999999,0.82086986,Fibroblast,G1,
cell_1170555,0.48371434,-0.7695019000000001,0.41699764,Fibroblast,G2M,
cell_1171264,-0.88069487,-0.44779757,-0.15444686,Fibroblast,G0,
cell_1172080,0.97710365,-0.15241233,0.14845558,Fibroblast,G2M,
cell_1173072,0.26924548,0.7810302,0.56347036,Fibroblast,G1,
cell_1173623,-0.73300195,0.6798263000000001,0.023328137000000002,Fibroblast,G0,
cell_1175028,0.9939929,0.01873368,-0.10782894,Fibroblast,S,
cell_1175470,0.26018040000000003,-0.0883825,0.9615065,Fibroblast,G1,
cell_1177493,-0.7157866,-0.64552164,-0.26636714,Fibroblast,G0,
cell_1179506,-0.37844697,0.74910045,0.5437155,Fibroblast,G1-G0 transition,
cell_1179900,-0.8393287,-0.52583826,-0.13791822,Fibroblast,G0,
cell_1179964,0.42610082,-0.80775833,0.40738752,Fibroblast,G2M,
cell_1180615,0.24223982,0.23791482,0.94059354,Fibroblast,G1,
cell_1180981,-0.5912223000000001,0.6721345999999999,-0.44574827,Fibroblast,G0,
cell_1183058,-0.8518846,-0.28030148,-0.44240683,Fibroblast,G0,
cell_1183725,0.89770716,-0.42657334,-0.110258706,Fibroblast,S,
cell_1186309,-0.379994,-0.0665173459999999,0.9225941999999999,Fibroblast,G1,
cell_1189385,0.6031246,0.19727404,-0.77286714,Fibroblast,S,
cell_1189783,-0.7839281,0.368911,-0.49936083,Fibroblast,G0,
cell_1190184,-0.012331173,0.18360520000000002,0.9829226000000001,Fibroblast,G1,
cell_1190296,-0.44332427,0.6983562,0.5619274000000001,Fibroblast,G1-G0 transition,
cell_1194608,0.17600425,-0.7057916,0.68620753,Fibroblast,G2M,
cell_1197495,-0.70843583,-0.11537937,-0.6962803000000001,Fibroblast,G0,
cell_1200324,-0.38991,-0.5555169,-0.7344189999999999,Fibroblast,G0,
cell_1204529,-0.38686034,-0.8412839,-0.37759817,Fibroblast,G0,
cell_1205682,-0.66053563,0.2531314,-0.70683604,Fibroblast,G0,
cell_1206688,-0.6529674,-0.6930019000000001,-0.30558470000000004,Fibroblast,G0,
cell_1207344,-0.7387304,-0.64794314,-0.1855991,Fibroblast,G0,
cell_1211540,0.31120852,0.59913754,0.7376879,Fibroblast,G1,
cell_1211803,0.73510855,-0.30656946,-0.60467404,Fibroblast,S,
cell_1211848,0.34139302,0.5832728,0.7370505,Fibroblast,G1,
cell_1212774,0.25887766,0.7283014,0.63447565,Fibroblast,G1,
cell_1212983,-0.5524441,-0.30947512,-0.7739706000000001,Fibroblast,G0,
cell_1214159,-0.24848747,0.92331654,0.2928148,Fibroblast,G1-G0 transition,
cell_1214419,-0.9556665999999999,0.29007545,0.050570615,Fibroblast,G0,
cell_1218646,-0.82118714,-0.30569518,-0.48187349999999995,Fibroblast,G0,
cell_1219672,0.8043139,-0.42476436,0.41551706,Fibroblast,G2M,
cell_1223945,-0.82035494,-0.13596839,-0.5554551,Fibroblast,G0,
cell_1224191,-0.076268844,-0.20692392,0.9753796999999998,Fibroblast,G1,
cell_1226112,0.42474857,0.8659719000000001,0.2639723,Fibroblast,S,
cell_1226311,-0.30027238,-0.81200343,-0.50048673,Fibroblast,G0,
cell_1226712,-0.65728796,-0.51298183,-0.5521071,Fibroblast,G0,
cell_1226864,-0.80714864,-0.4534892,0.37796637,Fibroblast,G0,
cell_1227281,-0.9647790999999999,0.25957274,-0.042700503,Fibroblast,G0,
cell_1227849,0.9753748,-0.2115141,0.062495865,Fibroblast,S,
cell_1230886,-0.017068578,-0.22476116,0.9742643,Fibroblast,G1,
cell_1231388,-0.15113541,0.7976758,0.5838419,Fibroblast,G1-G0 transition,
cell_1232946,-0.48382133,-0.3718944,-0.79221934,Fibroblast,G0,
cell_1233522,0.82028866,0.24621437,-0.5162414000000001,Fibroblast,S,
cell_1233615,-0.36273676,0.69479704,-0.6210306999999999,Fibroblast,G0,
cell_1234640,-0.9251836999999999,0.2789063,-0.25738356,Fibroblast,G0,
cell_1238732,-0.61924195,-0.70224595,-0.35126916,Fibroblast,G0,
cell_1239427,0.6798395,-0.6921176,0.24246962,Fibroblast,G2M,
cell_1242124,0.9159101000000001,-0.081537224,-0.39301440000000004,Fibroblast,S,
cell_1247557,-0.6707889,-0.2536126,-0.69693834,Fibroblast,G0,
cell_1248551,-0.2044317,-0.53478396,0.8198863999999999,Fibroblast,G2M,
cell_1249096,-0.9208026,-0.3534152,-0.16498537,Fibroblast,G0,
cell_1250360,0.0024250231,0.60589147,0.79554355,Fibroblast,G1,
cell_1252442,0.27565867,0.90974694,0.31043947,Fibroblast,S,
cell_1254046,0.7749419,-0.29027957,-0.5614292,Fibroblast,S,
cell_1254526,-0.89756095,0.017027993,-0.44056135,Fibroblast,G0,
cell_1256268,0.11036304,0.6278519,0.7704687,Fibroblast,G1,
cell_1257183,-0.002355532,0.71959543,0.6943894,Fibroblast,G1,
cell_1259349,0.12403130000000001,0.91041243,-0.39467129999999995,Fibroblast,G1,
cell_1260811,0.9188782,-0.35891223,-0.1638434,Fibroblast,S,
cell_1262220,0.8110141,0.53356886,-0.23991744,Fibroblast,S,
cell_1264647,0.72194254,-0.55416566,0.41436625,Fibroblast,G2M,
cell_1265637,0.09359622,0.285851,0.9536923,Fibroblast,G1,
cell_1269286,0.8771865,0.42619097,-0.22114523,Fibroblast,S,
cell_1272527,-0.72351164,0.6892975,-0.03741597,Fibroblast,G0,
cell_1273918,-0.69653565,-0.6826850999999999,-0.2208598,Fibroblast,G0,
cell_1276451,0.6200535,0.31001252,-0.720712,Fibroblast,S,
cell_1277111,-0.22156486,0.9379514999999999,0.26675078,Fibroblast,G1-G0 transition,
cell_1278998,-0.95057225,-0.27626348,-0.1417425,Fibroblast,G0,
cell_1279128,-0.6998976,-0.02643878,-0.7137536999999999,Fibroblast,G0,
cell_1282390,0.3442159,0.8245988000000001,0.44894573,Fibroblast,S,
cell_1282515,-0.10103098,0.98019344,0.17033371,Fibroblast,G1,
cell_1284486,-0.79084605,-0.4617653000000001,-0.40166566,Fibroblast,G0,
cell_1287456,0.12246431,0.8628453000000001,0.49040827,Fibroblast,G1,
cell_1290905,-0.540936,0.77468127,0.32750124,Fibroblast,G1-G0 transition,
cell_1293251,-0.65241903,0.7395404999999999,0.16561767,Fibroblast,G0,
cell_1298005,-0.5840765,0.64910114,-0.48736256,Fibroblast,G1-G0 transition,
cell_1298893,0.31334415,0.94956744,0.0116962455,Fibroblast,S,
cell_1299328,0.45572007,0.8031136999999999,-0.38383263,Fibroblast,G1,
cell_1299562,0.8558392,-0.44561195,-0.26261999999999996,Fibroblast,S,
cell_1301826,0.023489257000000003,0.53043693,0.8473988000000001,Fibroblast,G1,
cell_1303447,0.9585738000000001,-0.2751837,-0.07355363,Fibroblast,S,
cell_1304396,-0.43190873,-0.8239249,-0.36688215,Fibroblast,G0,
cell_1305828,0.3559642,0.8679163000000001,-0.34642574,Fibroblast,S,
cell_1306301,-0.6922953000000001,0.6603716,0.29092348,Fibroblast,G0,
cell_1306364,-0.4780374,0.66304517,-0.57606536,Fibroblast,G0,
cell_1307204,-0.933567,-0.13570324,-0.3317187,Fibroblast,G0,
cell_1309013,0.07718789,0.30941066,0.9477906999999999,Fibroblast,G1,
cell_1309193,-0.89568573,0.39787808,0.19859482,Fibroblast,G0,
cell_1311529,-0.40099245,0.91042244,0.10166482,Fibroblast,G1-G0 transition,
cell_1312251,-0.7469312,-0.28298724,-0.60167444,Fibroblast,G0,
cell_1312388,-0.89171094,-0.21439740000000002,0.39860436,Fibroblast,G0,
cell_1312952,0.97806954,-0.20430079,-0.04051314,Fibroblast,S,
cell_1315211,-0.91758627,-0.02599529,-0.39668575,Fibroblast,G0,
cell_1315280,0.9074032,0.38767865,-0.16224883,Fibroblast,S,
cell_1319364,-0.65797156,-0.5837034000000001,-0.47577727,Fibroblast,G0,
cell_1320486,0.23329699999999998,-0.14763588,0.96113265,Fibroblast,G1,
cell_1325905,0.28832513,0.23303951,-0.92874175,Fibroblast,S,
cell_1326074,-0.8439620000000001,-0.06003287,-0.5330331,Fibroblast,G0,
cell_1326480,-0.47411326,0.74330604,-0.47192429999999996,Fibroblast,G0,
cell_1326876,-0.74799544,-0.15254845,-0.64593476,Fibroblast,G0,
cell_1328731,0.27644032,-0.6947613,0.6639936,Fibroblast,G2M,
cell_1328829,-0.49757227,0.69733125,0.515898,Fibroblast,G1-G0 transition,
cell_1329323,-0.9797950999999999,-0.19519573,-0.04359176,Fibroblast,G0,
cell_1331607,-0.83071655,-0.5566739,0.0049166222999999995,Fibroblast,G0,
cell_1331645,0.96683145,0.24735808,-0.06364788,Fibroblast,S,
