CLSPN,CDCA8,CDC20,KIF2C,STIL,ORC1,SGIP1,DEPDC1,PALMD,PSRC1,H2AC20,IQGAP3,NUF2,KIAA0040,ASPM,NR5A2,KIF14,NEK2,DTL,CENPF,EXO1,RRM2,CENPA,MEIS1,VAMP5,NCAPH,BUB1,CKAP2L,MCM6,CDCA7,OSBPL6,COL3A1,SGO2,IGFBP5,CRYBA2,HJURP,IL17RE,GHRL,SGO1,CMTM8,VILL,MCM2,ECT2,VWA5B2,RFC4,MASP1,FAM43A,SPON2,SLBP,FGFR3,MXD4,CENPE,CXXC4,UGT8,CCNA2,SPRY1,PCDH18,MGARP,HMGB2,PLCXD3,ISL1,CCNB1,VCAN,ARRDC3,PCSK1,KIF20A,CDC25C,SH3RF2,PDGFRB,HMMR,NEURL1B,H1-1,H1-4,H1-3,H4C8,H2BC11,H1-5,TCF19,MCM3,TTK,MMS22L,CD24,FBXO5,HEPACAM2,CDCA2,ESCO2,MCM4,SULF1,CCNE2,TNFRSF11B,ATAD2,TONSL,MFSD3,ENHO,MELK,ZNF367,AMBP,GSN,PTGS1,SAPCD2,NRARP,KLF6,MCM10,CXCL12,CDK1,ARID5B,SNCG,ACTA2,KIF20B,ANKRD1,KIF11,CEP55,HELLS,PDCD4,MKI67,IGF2,CDKN1C,SLC22A18,IRAG1,SPON1,SOX6,E2F8,KIF18A,LRRC4C,RAPSN,SERPING1,FAM111A,FEN1,INCENP,FLRT1,POLA2,POLD3,HYLS1,WNT5B,CDCA3,BCL2L14,TROAP,RACGAP1,PHLDA1,LUM,GAS2L3,UNG,CIT,RGCC,CKAP2,DIAPH3,F10,WDHD1,DLGAP5,SYNE2,PLD4,BUB1B,KNSTRN,KNL1,RAD51,RHOV,NUSAP1,WDR76,SHF,CCNB2,PIF1,KIF23,TICRR,BLM,CCNF,PAQR4,CLDN9,CLDN6,ARL6IP1,PLK1,YPEL3,NECAB2,GINS2,ZNF469,PIMREG,CLDN7,AURKB,TRPV2,SPAG5,DHRS13,SLFN11,PIGW,NEUROD2,CDC6,TOP2A,KRT17,PSMC3IP,BRCA1,PYY,KIF18B,HOXB5,ABCC3,YPEL2,BRIP1,KPNA2,UBALD2,NDC80,RAB27B,CHAF1A,CDKN2D,CCNE1,CLIP3,PPP1R14A,APOE,FCGRT,UBE2S,PCNA,CHGB,TPX2,DNMT3B,E2F1,DSN1,FAM83D,MAFB,UBE2C,AURKA,CDC45,MCM5,GTSE1,CLTRN,TSPAN7,PCSK1N,KIF4A,ERCC6L,SYTL4,L1CAM
41.0,16.0,56.0,34.0,24.0,7.0,0.0,2.0,0.0,11.0,2.0,29.0,6.0,1.0,13.0,0.0,11.0,9.0,10.0,64.0,25.0,246.0,0.0,3.0,0.0,39.0,34.0,61.0,45.0,2.0,11.0,0.0,10.0,2.0,0.0,28.0,0.0,0.0,4.0,1.0,0.0,83.0,13.0,0.0,38.0,0.0,0.0,0.0,31.0,0.0,0.0,8.0,0.0,9.0,42.0,0.0,0.0,0.0,47.0,0.0,0.0,42.0,1.0,0.0,0.0,2.0,7.0,9.0,0.0,3.0,3.0,9.0,4.0,0.0,6.0,25.0,0.0,39.0,68.0,18.0,14.0,0.0,32.0,0.0,8.0,33.0,86.0,0.0,12.0,0.0,69.0,15.0,1.0,0.0,36.0,4.0,0.0,6.0,0.0,0.0,0.0,13.0,33.0,0.0,57.0,7.0,0.0,0.0,11.0,11.0,13.0,11.0,10.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,2.0,31.0,122.0,1.0,0.0,3.0,23.0,0.0,0.0,23.0,0.0,10.0,18.0,0.0,0.0,1.0,6.0,14.0,0.0,13.0,14.0,0.0,13.0,26.0,26.0,7.0,24.0,31.0,6.0,4.0,0.0,0.0,28.0,0.0,15.0,0.0,49.0,4.0,15.0,5.0,9.0,0.0,0.0,15.0,5.0,0.0,2.0,46.0,0.0,10.0,0.0,28.0,0.0,55.0,0.0,0.0,34.0,0.0,37.0,55.0,6.0,14.0,33.0,0.0,16.0,0.0,4.0,0.0,10.0,86.0,0.0,36.0,0.0,0.0,3.0,21.0,2.0,0.0,0.0,0.0,4.0,51.0,0.0,49.0,8.0,2.0,23.0,2.0,0.0,42.0,17.0,63.0,39.0,32.0,0.0,0.0,1.0,3.0,11.0,2.0,0.0
31.0,18.0,60.0,21.0,14.0,29.0,0.0,6.0,0.0,11.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,30.0,9.0,82.0,0.0,0.0,0.0,30.0,13.0,2.0,35.0,17.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,5.0,4.0,0.0,41.0,1.0,0.0,23.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,5.0,18.0,42.0,0.0,0.0,0.0,18.0,0.0,0.0,65.0,0.0,1.0,0.0,17.0,3.0,11.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,31.0,0.0,23.0,79.0,12.0,7.0,0.0,3.0,0.0,4.0,27.0,72.0,0.0,11.0,3.0,49.0,21.0,4.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,7.0,57.0,0.0,19.0,7.0,3.0,2.0,2.0,18.0,2.0,1.0,11.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,28.0,66.0,1.0,1.0,3.0,22.0,4.0,0.0,8.0,0.0,8.0,23.0,0.0,0.0,0.0,56.0,14.0,0.0,8.0,4.0,0.0,6.0,15.0,15.0,1.0,0.0,22.0,5.0,17.0,0.0,1.0,8.0,0.0,24.0,0.0,7.0,1.0,8.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,9.0,0.0,21.0,0.0,0.0,4.0,0.0,61.0,28.0,11.0,16.0,15.0,0.0,22.0,0.0,13.0,0.0,7.0,100.0,0.0,3.0,0.0,1.0,0.0,17.0,5.0,0.0,0.0,0.0,2.0,79.0,0.0,54.0,5.0,8.0,9.0,5.0,0.0,17.0,14.0,48.0,61.0,14.0,0.0,3.0,1.0,6.0,7.0,13.0,0.0
59.0,21.0,29.0,30.0,5.0,32.0,0.0,8.0,0.0,6.0,2.0,9.0,18.0,0.0,5.0,0.0,9.0,8.0,26.0,52.0,8.0,179.0,3.0,0.0,0.0,23.0,28.0,2.0,46.0,2.0,3.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,4.0,2.0,0.0,46.0,11.0,0.0,26.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,2.0,0.0,28.0,0.0,0.0,48.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,13.0,0.0,16.0,15.0,0.0,1.0,15.0,0.0,17.0,61.0,6.0,12.0,0.0,20.0,0.0,7.0,29.0,47.0,0.0,14.0,0.0,55.0,46.0,0.0,0.0,21.0,4.0,0.0,8.0,0.0,0.0,0.0,2.0,28.0,0.0,51.0,31.0,0.0,2.0,9.0,9.0,9.0,4.0,13.0,2.0,49.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,25.0,76.0,0.0,0.0,1.0,12.0,4.0,0.0,3.0,0.0,4.0,38.0,0.0,0.0,0.0,23.0,17.0,0.0,7.0,14.0,0.0,17.0,3.0,7.0,4.0,18.0,18.0,8.0,10.0,0.0,3.0,9.0,2.0,15.0,0.0,30.0,16.0,5.0,19.0,5.0,0.0,0.0,9.0,21.0,0.0,0.0,28.0,0.0,3.0,0.0,13.0,5.0,19.0,0.0,0.0,13.0,0.0,24.0,42.0,75.0,15.0,22.0,0.0,7.0,0.0,0.0,0.0,14.0,58.0,0.0,31.0,0.0,12.0,0.0,29.0,4.0,0.0,0.0,0.0,2.0,85.0,0.0,82.0,0.0,6.0,25.0,11.0,0.0,38.0,18.0,46.0,60.0,27.0,0.0,0.0,1.0,6.0,4.0,13.0,9.0
19.0,87.0,181.0,109.0,42.0,11.0,0.0,40.0,0.0,61.0,0.0,28.0,31.0,0.0,45.0,0.0,15.0,32.0,8.0,140.0,6.0,126.0,15.0,0.0,0.0,82.0,90.0,40.0,8.0,1.0,0.0,2.0,36.0,0.0,0.0,102.0,0.0,0.0,26.0,6.0,0.0,23.0,28.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,2.0,46.0,0.0,1.0,109.0,0.0,0.0,0.0,49.0,0.0,0.0,217.0,0.0,0.0,0.0,98.0,7.0,7.0,0.0,39.0,17.0,4.0,0.0,0.0,2.0,6.0,0.0,15.0,37.0,24.0,20.0,0.0,21.0,0.0,68.0,11.0,48.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,51.0,8.0,0.0,6.0,0.0,7.0,0.0,18.0,6.0,0.0,121.0,9.0,0.0,2.0,10.0,1.0,26.0,24.0,6.0,2.0,199.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,31.0,3.0,0.0,0.0,22.0,40.0,4.0,0.0,1.0,14.0,5.0,0.0,58.0,0.0,75.0,56.0,1.0,0.0,23.0,5.0,25.0,0.0,63.0,22.0,0.0,11.0,66.0,11.0,4.0,41.0,57.0,20.0,0.0,0.0,4.0,5.0,0.0,74.0,50.0,98.0,8.0,3.0,80.0,7.0,0.0,0.0,65.0,158.0,0.0,0.0,7.0,0.0,66.0,0.0,47.0,0.0,60.0,0.0,0.0,1.0,0.0,15.0,255.0,11.0,4.0,10.0,0.0,19.0,0.0,0.0,0.0,10.0,295.0,0.0,147.0,0.0,1.0,6.0,15.0,3.0,0.0,0.0,0.0,11.0,47.0,0.0,164.0,11.0,2.0,3.0,112.0,0.0,120.0,137.0,21.0,23.0,55.0,0.0,1.0,0.0,36.0,12.0,2.0,2.0
29.0,23.0,88.0,49.0,20.0,3.0,0.0,8.0,0.0,17.0,1.0,23.0,38.0,0.0,19.0,0.0,23.0,2.0,29.0,76.0,20.0,218.0,5.0,0.0,0.0,42.0,42.0,20.0,18.0,5.0,8.0,0.0,6.0,0.0,0.0,64.0,0.0,0.0,10.0,0.0,0.0,37.0,20.0,1.0,31.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,4.0,55.0,0.0,0.0,0.0,50.0,3.0,0.0,80.0,0.0,15.0,0.0,30.0,3.0,8.0,0.0,10.0,15.0,20.0,3.0,0.0,4.0,1.0,0.0,40.0,74.0,10.0,2.0,0.0,13.0,0.0,68.0,32.0,66.0,0.0,2.0,9.0,41.0,41.0,1.0,0.0,61.0,5.0,0.0,13.0,0.0,5.0,0.0,9.0,14.0,0.0,55.0,7.0,0.0,0.0,9.0,12.0,18.0,4.0,7.0,4.0,97.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,35.0,52.0,13.0,0.0,2.0,8.0,12.0,3.0,26.0,0.0,13.0,23.0,0.0,0.0,4.0,9.0,25.0,0.0,8.0,6.0,0.0,18.0,35.0,6.0,4.0,19.0,19.0,16.0,28.0,0.0,0.0,14.0,0.0,56.0,5.0,67.0,8.0,12.0,35.0,2.0,0.0,0.0,27.0,15.0,0.0,0.0,27.0,0.0,4.0,0.0,16.0,0.0,30.0,0.0,0.0,8.0,0.0,52.0,108.0,0.0,11.0,31.0,0.0,30.0,0.0,1.0,0.0,7.0,113.0,0.0,44.0,0.0,5.0,9.0,48.0,4.0,0.0,0.0,0.0,5.0,52.0,0.0,87.0,8.0,12.0,10.0,31.0,0.0,54.0,27.0,33.0,40.0,20.0,0.0,0.0,1.0,20.0,11.0,0.0,3.0
24.0,43.0,140.0,57.0,16.0,0.0,0.0,15.0,0.0,42.0,0.0,42.0,24.0,3.0,36.0,0.0,22.0,23.0,3.0,104.0,8.0,125.0,19.0,4.0,2.0,74.0,71.0,18.0,0.0,4.0,4.0,0.0,17.0,0.0,0.0,60.0,0.0,0.0,8.0,2.0,1.0,19.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,5.0,98.0,0.0,0.0,0.0,56.0,0.0,0.0,199.0,0.0,0.0,0.0,48.0,13.0,13.0,0.0,17.0,19.0,2.0,2.0,0.0,2.0,31.0,0.0,25.0,10.0,10.0,3.0,0.0,51.0,0.0,36.0,35.0,20.0,0.0,0.0,0.0,29.0,20.0,2.0,0.0,52.0,2.0,0.0,9.0,0.0,1.0,0.0,19.0,13.0,0.0,93.0,7.0,0.0,22.0,15.0,5.0,23.0,24.0,1.0,8.0,215.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,29.0,16.0,0.0,5.0,53.0,78.0,11.0,0.0,5.0,9.0,17.0,2.0,50.0,0.0,47.0,47.0,0.0,0.0,23.0,0.0,22.0,0.0,37.0,16.0,0.0,11.0,65.0,18.0,7.0,10.0,85.0,16.0,2.0,0.0,1.0,0.0,0.0,86.0,66.0,92.0,5.0,10.0,69.0,3.0,0.0,0.0,77.0,67.0,0.0,0.0,7.0,0.0,67.0,0.0,27.0,0.0,62.0,2.0,0.0,3.0,0.0,28.0,179.0,15.0,8.0,9.0,0.0,38.0,0.0,2.0,0.0,3.0,244.0,0.0,99.0,0.0,5.0,16.0,7.0,1.0,0.0,0.0,0.0,13.0,17.0,0.0,137.0,14.0,1.0,0.0,63.0,0.0,104.0,94.0,24.0,5.0,50.0,0.0,0.0,1.0,37.0,11.0,8.0,0.0
7.0,69.0,167.0,111.0,21.0,2.0,0.0,27.0,0.0,65.0,1.0,34.0,37.0,2.0,51.0,3.0,21.0,48.0,1.0,160.0,12.0,156.0,18.0,5.0,0.0,66.0,47.0,29.0,10.0,4.0,1.0,0.0,25.0,0.0,0.0,77.0,0.0,0.0,9.0,5.0,0.0,15.0,33.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,39.0,0.0,10.0,105.0,0.0,0.0,0.0,46.0,0.0,0.0,249.0,3.0,0.0,0.0,67.0,21.0,16.0,0.0,28.0,21.0,0.0,0.0,0.0,44.0,64.0,0.0,23.0,28.0,27.0,2.0,0.0,17.0,0.0,43.0,30.0,30.0,0.0,2.0,0.0,17.0,14.0,4.0,0.0,27.0,0.0,0.0,1.0,5.0,22.0,0.0,33.0,6.0,0.0,104.0,3.0,0.0,0.0,10.0,2.0,27.0,36.0,0.0,20.0,197.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,23.0,19.0,2.0,0.0,3.0,7.0,17.0,3.0,34.0,0.0,66.0,57.0,13.0,0.0,21.0,8.0,50.0,0.0,37.0,20.0,0.0,8.0,50.0,15.0,9.0,17.0,49.0,19.0,0.0,0.0,1.0,4.0,0.0,75.0,52.0,99.0,1.0,5.0,108.0,9.0,0.0,0.0,74.0,84.0,0.0,0.0,39.0,0.0,49.0,0.0,26.0,0.0,78.0,3.0,0.0,25.0,0.0,4.0,290.0,6.0,6.0,18.0,0.0,40.0,0.0,0.0,0.0,8.0,256.0,1.0,98.0,0.0,10.0,2.0,7.0,4.0,0.0,0.0,0.0,18.0,31.0,5.0,179.0,27.0,2.0,13.0,125.0,0.0,126.0,115.0,12.0,21.0,64.0,0.0,4.0,2.0,25.0,7.0,0.0,14.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,25.0,0.0,14.0,0.0,0.0,19.0,0.0,28.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,29.0,0.0,8.0,7.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,20.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,18.0,0.0,0.0,140.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,81.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,47.0,3.0,0.0,0.0,21.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,2.0,0.0,5.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,19.0,0.0,55.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0,5.0,0.0,0.0,2.0,0.0,19.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,2.0,11.0,27.0,0.0,0.0,4.0,0.0,46.0,0.0,14.0,0.0,5.0,15.0,0.0,0.0,3.0,10.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,26.0
47.0,14.0,58.0,39.0,21.0,20.0,0.0,4.0,0.0,8.0,1.0,6.0,8.0,6.0,4.0,0.0,2.0,19.0,27.0,36.0,12.0,230.0,6.0,0.0,0.0,30.0,45.0,8.0,37.0,11.0,3.0,0.0,10.0,2.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,66.0,10.0,2.0,42.0,0.0,0.0,0.0,17.0,0.0,4.0,4.0,0.0,15.0,35.0,0.0,0.0,0.0,41.0,0.0,0.0,128.0,0.0,0.0,0.0,12.0,0.0,10.0,5.0,25.0,0.0,13.0,4.0,0.0,6.0,11.0,0.0,9.0,87.0,3.0,18.0,0.0,31.0,0.0,29.0,21.0,114.0,6.0,4.0,0.0,84.0,16.0,3.0,0.0,31.0,4.0,0.0,25.0,0.0,8.0,0.0,3.0,23.0,0.0,52.0,16.0,0.0,3.0,2.0,12.0,8.0,3.0,7.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,18.0,43.0,94.0,1.0,0.0,4.0,12.0,13.0,0.0,26.0,1.0,9.0,10.0,2.0,0.0,2.0,15.0,5.0,0.0,4.0,8.0,0.0,19.0,34.0,26.0,2.0,11.0,4.0,4.0,12.0,0.0,1.0,17.0,0.0,65.0,0.0,13.0,1.0,6.0,17.0,14.0,0.0,0.0,13.0,12.0,0.0,0.0,42.0,0.0,10.0,0.0,3.0,0.0,25.0,2.0,0.0,4.0,0.0,81.0,63.0,6.0,14.0,27.0,0.0,8.0,0.0,17.0,0.0,17.0,105.0,0.0,15.0,0.0,15.0,3.0,44.0,0.0,0.0,0.0,1.0,7.0,73.0,0.0,61.0,10.0,20.0,18.0,26.0,0.0,31.0,27.0,75.0,80.0,18.0,0.0,0.0,0.0,10.0,3.0,23.0,11.0
9.0,63.0,124.0,83.0,14.0,4.0,0.0,35.0,0.0,40.0,1.0,29.0,24.0,0.0,18.0,0.0,16.0,17.0,7.0,113.0,6.0,163.0,19.0,0.0,0.0,48.0,89.0,24.0,14.0,2.0,0.0,0.0,18.0,0.0,0.0,89.0,0.0,0.0,8.0,0.0,0.0,37.0,26.0,2.0,17.0,0.0,0.0,0.0,4.0,0.0,3.0,35.0,0.0,5.0,112.0,0.0,0.0,0.0,53.0,0.0,0.0,188.0,0.0,0.0,0.0,59.0,3.0,14.0,0.0,20.0,21.0,1.0,0.0,0.0,1.0,16.0,0.0,10.0,22.0,18.0,8.0,0.0,19.0,0.0,44.0,10.0,34.0,0.0,0.0,0.0,34.0,20.0,0.0,0.0,37.0,0.0,0.0,6.0,2.0,4.0,0.0,8.0,6.0,0.0,100.0,7.0,0.0,0.0,12.0,2.0,19.0,9.0,2.0,4.0,165.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,31.0,40.0,1.0,0.0,5.0,1.0,11.0,1.0,42.0,0.0,40.0,63.0,1.0,0.0,27.0,12.0,24.0,1.0,63.0,12.0,0.0,23.0,34.0,6.0,5.0,24.0,62.0,21.0,1.0,0.0,2.0,12.0,0.0,69.0,46.0,76.0,6.0,7.0,73.0,13.0,0.0,0.0,103.0,74.0,0.0,0.0,14.0,0.0,34.0,0.0,37.0,0.0,59.0,0.0,0.0,7.0,0.0,15.0,203.0,9.0,9.0,10.0,0.0,24.0,0.0,0.0,4.0,3.0,260.0,0.0,91.0,0.0,4.0,3.0,11.0,2.0,0.0,0.0,0.0,15.0,31.0,0.0,109.0,1.0,7.0,10.0,69.0,0.0,105.0,112.0,42.0,27.0,61.0,0.0,0.0,0.0,15.0,9.0,1.0,2.0
13.0,92.0,220.0,130.0,32.0,2.0,0.0,36.0,0.0,43.0,1.0,37.0,21.0,1.0,45.0,0.0,29.0,37.0,33.0,159.0,14.0,132.0,29.0,2.0,0.0,45.0,68.0,39.0,5.0,2.0,0.0,0.0,37.0,0.0,0.0,81.0,0.0,0.0,14.0,2.0,0.0,12.0,37.0,0.0,13.0,0.0,0.0,0.0,20.0,1.0,0.0,41.0,0.0,9.0,152.0,0.0,0.0,0.0,32.0,0.0,0.0,315.0,0.0,0.0,0.0,108.0,17.0,13.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,46.0,30.0,11.0,0.0,15.0,0.0,70.0,10.0,31.0,0.0,0.0,0.0,31.0,18.0,0.0,0.0,51.0,5.0,0.0,21.0,0.0,15.0,0.0,9.0,26.0,0.0,117.0,0.0,0.0,0.0,35.0,3.0,35.0,32.0,6.0,4.0,188.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,34.0,15.0,0.0,0.0,18.0,33.0,5.0,0.0,4.0,11.0,7.0,0.0,56.0,0.0,38.0,28.0,0.0,0.0,16.0,7.0,3.0,0.0,28.0,19.0,0.0,20.0,50.0,6.0,4.0,55.0,84.0,13.0,2.0,0.0,3.0,0.0,0.0,77.0,24.0,117.0,0.0,6.0,71.0,6.0,0.0,0.0,103.0,114.0,0.0,0.0,19.0,0.0,38.0,0.0,19.0,2.0,95.0,1.0,0.0,39.0,0.0,32.0,234.0,2.0,7.0,5.0,0.0,38.0,1.0,2.0,0.0,7.0,327.0,1.0,81.0,0.0,5.0,1.0,30.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,203.0,2.0,3.0,2.0,94.0,0.0,136.0,156.0,42.0,29.0,61.0,0.0,0.0,1.0,31.0,3.0,1.0,1.0
46.0,18.0,67.0,42.0,12.0,12.0,0.0,1.0,0.0,2.0,0.0,8.0,11.0,0.0,3.0,0.0,2.0,4.0,17.0,34.0,15.0,185.0,4.0,3.0,0.0,18.0,30.0,19.0,37.0,2.0,9.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,43.0,3.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,4.0,50.0,0.0,0.0,0.0,35.0,0.0,0.0,96.0,0.0,3.0,0.0,5.0,0.0,22.0,0.0,5.0,6.0,26.0,11.0,0.0,8.0,24.0,0.0,26.0,111.0,10.0,14.0,3.0,43.0,0.0,12.0,20.0,64.0,0.0,20.0,0.0,47.0,15.0,5.0,1.0,31.0,10.0,0.0,16.0,0.0,2.0,0.0,4.0,28.0,0.0,41.0,3.0,0.0,1.0,10.0,6.0,9.0,12.0,3.0,5.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,7.0,0.0,0.0,38.0,71.0,4.0,0.0,7.0,28.0,13.0,0.0,20.0,0.0,13.0,12.0,0.0,0.0,0.0,23.0,8.0,0.0,15.0,6.0,0.0,13.0,15.0,7.0,3.0,13.0,10.0,2.0,7.0,0.0,0.0,15.0,0.0,27.0,4.0,47.0,1.0,14.0,14.0,5.0,0.0,0.0,7.0,5.0,1.0,0.0,38.0,0.0,21.0,0.0,5.0,0.0,18.0,0.0,0.0,10.0,0.0,61.0,40.0,10.0,2.0,39.0,0.0,11.0,0.0,1.0,0.0,2.0,89.0,0.0,12.0,0.0,16.0,5.0,29.0,0.0,0.0,0.0,0.0,2.0,89.0,0.0,55.0,5.0,4.0,15.0,7.0,0.0,35.0,21.0,33.0,65.0,15.0,0.0,0.0,0.0,4.0,1.0,5.0,7.0
52.0,21.0,55.0,30.0,1.0,27.0,0.0,2.0,0.0,8.0,0.0,13.0,29.0,0.0,8.0,0.0,4.0,0.0,17.0,58.0,34.0,200.0,0.0,5.0,0.0,35.0,14.0,22.0,18.0,8.0,22.0,0.0,14.0,1.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,80.0,2.0,0.0,28.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,34.0,0.0,0.0,70.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,4.0,7.0,15.0,11.0,0.0,0.0,0.0,0.0,56.0,94.0,0.0,3.0,0.0,22.0,0.0,19.0,36.0,87.0,0.0,5.0,3.0,137.0,46.0,1.0,0.0,43.0,14.0,0.0,29.0,0.0,0.0,0.0,5.0,26.0,0.0,79.0,24.0,0.0,13.0,8.0,19.0,14.0,4.0,9.0,19.0,54.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,44.0,104.0,0.0,0.0,5.0,17.0,10.0,0.0,12.0,0.0,9.0,19.0,4.0,0.0,0.0,39.0,1.0,0.0,5.0,2.0,0.0,45.0,18.0,25.0,12.0,10.0,19.0,8.0,10.0,0.0,0.0,62.0,0.0,18.0,0.0,42.0,8.0,18.0,0.0,13.0,0.0,0.0,10.0,5.0,0.0,2.0,86.0,0.0,0.0,0.0,7.0,0.0,28.0,4.0,0.0,40.0,0.0,95.0,105.0,66.0,41.0,31.0,0.0,25.0,0.0,8.0,0.0,19.0,76.0,0.0,36.0,0.0,19.0,4.0,65.0,5.0,0.0,0.0,0.0,8.0,98.0,0.0,22.0,0.0,20.0,28.0,21.0,0.0,36.0,53.0,96.0,99.0,28.0,0.0,0.0,2.0,15.0,13.0,10.0,25.0
27.0,27.0,58.0,79.0,35.0,6.0,0.0,7.0,0.0,19.0,1.0,21.0,26.0,0.0,16.0,0.0,14.0,21.0,11.0,120.0,2.0,315.0,19.0,1.0,0.0,38.0,71.0,27.0,18.0,2.0,4.0,0.0,16.0,0.0,0.0,52.0,0.0,0.0,6.0,1.0,0.0,60.0,25.0,2.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1.0,61.0,1.0,0.0,0.0,33.0,0.0,0.0,92.0,0.0,0.0,0.0,12.0,4.0,3.0,0.0,14.0,16.0,47.0,19.0,0.0,1.0,2.0,0.0,25.0,34.0,14.0,25.0,0.0,28.0,0.0,49.0,27.0,78.0,0.0,0.0,0.0,68.0,22.0,0.0,0.0,58.0,1.0,0.0,15.0,0.0,0.0,0.0,16.0,29.0,0.0,72.0,20.0,0.0,0.0,18.0,16.0,46.0,37.0,1.0,6.0,136.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,22.0,16.0,0.0,8.0,68.0,94.0,8.0,0.0,5.0,9.0,22.0,0.0,34.0,0.0,13.0,74.0,0.0,0.0,7.0,12.0,22.0,0.0,31.0,2.0,0.0,14.0,30.0,35.0,20.0,28.0,50.0,14.0,8.0,0.0,0.0,1.0,0.0,48.0,6.0,44.0,12.0,5.0,29.0,7.0,0.0,0.0,27.0,28.0,0.0,0.0,38.0,0.0,12.0,0.0,34.0,0.0,59.0,0.0,0.0,0.0,0.0,29.0,170.0,54.0,21.0,20.0,0.0,27.0,0.0,4.0,1.0,7.0,135.0,0.0,106.0,0.0,11.0,6.0,25.0,4.0,0.0,0.0,0.0,13.0,66.0,0.0,136.0,3.0,0.0,7.0,35.0,0.0,64.0,38.0,28.0,47.0,39.0,1.0,0.0,0.0,24.0,20.0,1.0,3.0
