cell_id,dim1,dim2,dim3,library,phase,fucci_time_hrs
cell_2681124,-0.9460828430439703,0.28509436940615296,-0.1537799330901864,Fibroblast,G1-G0 transition,
cell_2682314,0.02243175437392303,-0.08666274492354796,-0.9959851605818538,Fibroblast,G0,
cell_2684075,0.24270256856206485,-0.6543419182730078,0.7161926824599756,Fibroblast,G2M,
cell_2684342,-0.2640077450228368,0.1123713984715366,-0.9579522045550546,Fibroblast,G0,
cell_2685025,-0.02491134723057959,0.9236557391684517,0.3824126462156053,Fibroblast,G1,
cell_2686701,-0.3981765838915038,0.39965642095837195,-0.8256694340099442,Fibroblast,G0,
cell_2687073,0.5545671137344188,-0.35887870686664364,-0.7507737567518803,Fibroblast,G0,
cell_2691705,-0.6443850143067475,0.0906120234339709,0.7593137214814655,Fibroblast,S,
cell_2692822,0.23861253882055006,0.8610919461886913,0.4489817833636608,Fibroblast,G1,
cell_2693322,-0.6734415287573643,-0.46625324105355503,0.5736588052295356,Fibroblast,G1,
cell_2694389,-0.3549739329065345,0.5568745270409147,-0.7509221142843797,Fibroblast,G0,
cell_2695230,0.6426339673919206,-0.6423704399371369,0.41759045177504245,Fibroblast,S,
cell_2695729,0.03749320878616191,0.967565132497707,0.24982420061428084,Fibroblast,G1,
cell_2696879,-0.4919002163095097,0.7098771148580391,-0.5040917734437821,Fibroblast,G0,
cell_2699266,-0.5706952623931737,0.572250962450683,-0.5889277244530658,Fibroblast,G0,
cell_2702796,-0.4015844195658807,-0.8052978284213894,0.4361482692823388,Fibroblast,G2M,
cell_2706501,0.7788893549319619,0.5514133803543776,0.2987887184733257,Fibroblast,S,
cell_2706677,-0.6515873131602193,0.3198198321764846,-0.6878583982401275,Fibroblast,G0,
cell_2706829,-0.3962975729504089,-0.6177908260233859,-0.679178013967564,Fibroblast,G0,
cell_2707699,-0.13376591604076288,-0.9369782420135753,0.3227669772765264,Fibroblast,G2M,
cell_2708475,-0.4727681652243805,0.44096346128464947,-0.762916436035095,Fibroblast,G0,
cell_2709200,0.15849326127301638,-0.1919631322578126,-0.9685194842642174,Fibroblast,G0,
cell_2711960,-0.6004689839634665,0.7992925602252877,0.023845124802050754,Fibroblast,G1-G0 transition,
cell_2713287,-0.8432410381935989,0.46013477055078755,-0.27788582104104526,Fibroblast,G1-G0 transition,
cell_2713488,-0.38277373630184897,-0.8048456299865628,0.45355003995272514,Fibroblast,G2M,
cell_2714544,-0.32900153119547737,-0.913522926198616,0.2392362061184846,Fibroblast,G2M,
cell_2714557,-0.941124830990368,-0.2648280383606298,0.21011920580285795,Fibroblast,G1,
cell_2715128,-0.7985458335923039,-0.47508943478478427,-0.3696139934849574,Fibroblast,G0,
cell_2715611,-0.5834327534342281,0.8042354703266186,0.1131879642827037,Fibroblast,G1-G0 transition,
cell_2715940,0.6622873608140759,0.15743820387343782,0.73252199249861,Fibroblast,S,
cell_2716137,-0.3317988100407423,-0.34033809606255,-0.879817907405599,Fibroblast,G0,
cell_2720728,0.06730541647520388,-0.8528637128580493,0.5177773678763307,Fibroblast,G2M,
cell_2721794,-0.8884514657507858,0.31955885791289523,0.32944838376454144,Fibroblast,G1,
cell_2723209,-0.7278838682873717,0.05074129356238083,0.6838204230683818,Fibroblast,G1,
cell_2724137,-0.776919525700511,-0.12371658557031881,0.61732513480069,Fibroblast,G1,
cell_2724388,-0.8107711884273194,0.5516880321415091,-0.19567956384262905,Fibroblast,G1-G0 transition,
cell_2724413,0.9196317524545736,0.26088189440151405,0.2936292444911941,Fibroblast,G1,
cell_2726783,0.2093229016350695,-0.0930115540431872,-0.9734130078315177,Fibroblast,G0,
cell_2728054,-0.43207119808833133,0.10079709065713136,-0.8961889033788019,Fibroblast,G0,
